customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST_02374,Female,0,No,Yes,32,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),45.12,1400.15,No
CUST_02375,Female,0,No,No,26,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),53.56,1377.92,No
CUST_02376,Male,0,Yes,Yes,48,Yes,No phone service,No,No,No,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,89.67,4335.63,Yes
CUST_02377,Female,0,Yes,No,49,Yes,No,Fiber optic,No,No,No internet service,Yes,Yes,No,Two year,Yes,Mailed check,64.1,3188.21,No
CUST_02378,Male,1,Yes,Yes,14,Yes,Yes,No,No,No internet service,No,No,No,No,Two year,Yes,Bank transfer (automatic),78.61,1136.62,No
CUST_02379,Female,0,Yes,Yes,51,Yes,Yes,DSL,No,No,No,No,Yes,No internet service,One year,Yes,Electronic check,20.67,1071.04,No
CUST_02380,Female,1,Yes,No,67,Yes,No,No,Yes,No,No internet service,No internet service,No,No,One year,Yes,Mailed check,111.39,7495.48,No
CUST_02381,Male,0,Yes,Yes,18,Yes,No,Fiber optic,No internet service,No,No internet service,No internet service,Yes,Yes,Month-to-month,No,Bank transfer (automatic),44.11,780.71,No
CUST_02382,Female,0,No,No,24,Yes,Yes,DSL,Yes,Yes,No internet service,Yes,No,No,Month-to-month,Yes,Mailed check,84.31,2040.44,No
CUST_02383,Female,1,No,Yes,24,Yes,Yes,DSL,No,Yes,No,Yes,No,No internet service,One year,Yes,Electronic check,113.95,2760.65,No
CUST_02384,Male,0,No,No,32,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,84.72,2711.3,No
CUST_02385,Female,0,Yes,No,59,Yes,Yes,DSL,No,Yes,No internet service,Yes,Yes,No,One year,Yes,Electronic check,94.16,5531.52,No
CUST_02386,Female,0,Yes,Yes,36,Yes,Yes,DSL,Yes,No internet service,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),115.58,4203.67,No
CUST_02387,Female,0,No,No,42,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,No,No internet service,Month-to-month,No,Mailed check,86.08,3645.33,No
CUST_02388,Male,0,No,No,8,No,Yes,Fiber optic,No,No,No internet service,No,No,Yes,Month-to-month,Yes,Credit card (automatic),69.12,527.66,Yes
CUST_02389,Female,1,Yes,Yes,13,Yes,Yes,Fiber optic,No internet service,Yes,No,No,No,No internet service,One year,No,Mailed check,71.64,893.32,No
CUST_02390,Female,1,No,Yes,2,Yes,Yes,Fiber optic,Yes,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Electronic check,22.21,68.28,Yes
CUST_02391,Female,1,Yes,No,68,Yes,Yes,No,No,Yes,Yes,No internet service,No,Yes,Month-to-month,No,Credit card (automatic),26.37,1809.15,No
CUST_02392,Female,0,Yes,No,55,Yes,Yes,No,No,Yes,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,74.58,4111.07,No
CUST_02393,Male,0,No,No,25,No,Yes,DSL,No,No,No internet service,No,No,No internet service,Month-to-month,No,Mailed check,72.2,1850.82,No
CUST_02394,Male,0,Yes,No,52,Yes,Yes,No,No,Yes,No,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,69.27,3586.11,No
CUST_02395,Female,1,Yes,No,40,No,Yes,DSL,No internet service,No internet service,No,No,Yes,No,Month-to-month,No,Electronic check,32.09,1245.85,Yes
CUST_02396,Female,0,Yes,Yes,20,Yes,No,Fiber optic,No,No internet service,No,Yes,No,No,One year,No,Bank transfer (automatic),111.8,2206.61,No
CUST_02397,Male,0,Yes,No,38,Yes,No phone service,No,No,Yes,No internet service,Yes,No internet service,No,Two year,No,Bank transfer (automatic),109.68,4190.03,No
CUST_02398,Male,0,No,No,22,Yes,No phone service,Fiber optic,No,No,No,No internet service,No,No,One year,Yes,Mailed check,48.11,1099.54,No
CUST_02399,Female,0,Yes,No,57,No,No,No,No internet service,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),58.55,3356.05,No
CUST_02400,Male,0,Yes,No,68,No,No,No,No,No,No,No internet service,Yes,No internet service,Two year,Yes,Mailed check,56.89,3833.11,No
CUST_02401,Female,1,No,No,28,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),40.65,1158.86,No
CUST_02402,Male,1,Yes,No,61,Yes,No phone service,Fiber optic,No,No internet service,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),51.39,3116.45,Yes
CUST_02403,Male,0,Yes,No,52,Yes,No,No,No,No internet service,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),118.39,6146.16,No
CUST_02404,Male,0,No,Yes,44,Yes,No,DSL,Yes,No,No,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,75.6,3340.71,No
CUST_02405,Male,1,No,Yes,26,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,108.78,2820.99,No
CUST_02406,Female,0,Yes,No,33,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),91.96,3080.81,No
CUST_02407,Male,0,Yes,No,13,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,106.68,1416.27,Yes
CUST_02408,Male,0,No,Yes,40,Yes,No phone service,DSL,No internet service,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,54.94,2202.0,No
CUST_02409,Female,0,Yes,No,59,Yes,Yes,No,No,No,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),82.84,4880.86,Yes
CUST_02410,Male,0,Yes,No,41,No,No,No,Yes,No,Yes,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),55.55,2260.58,No
CUST_02411,Male,0,Yes,Yes,50,Yes,Yes,No,Yes,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),100.56,5011.17,No
CUST_02412,Female,0,No,Yes,10,Yes,No,DSL,Yes,No,No,Yes,No,No internet service,Two year,Yes,Bank transfer (automatic),95.37,968.19,No
CUST_02413,Male,0,Yes,No,34,Yes,Yes,No,No internet service,No,No,No internet service,No internet service,No,Month-to-month,No,Bank transfer (automatic),96.86,3326.52,No
CUST_02414,Female,1,No,No,18,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),37.81,649.75,No
CUST_02415,Female,0,No,No,64,Yes,Yes,DSL,Yes,No internet service,No,No,No internet service,No,One year,Yes,Electronic check,104.67,6741.48,No
CUST_02416,Female,1,No,No,60,Yes,No,No,No internet service,Yes,No,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,118.79,7107.47,No
CUST_02417,Female,0,No,No,46,Yes,Yes,DSL,No,No,No internet service,No internet service,Yes,Yes,Two year,Yes,Electronic check,101.86,4706.25,No
CUST_02418,Male,0,Yes,Yes,13,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Mailed check,66.78,894.39,No
CUST_02419,Female,0,No,No,66,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,48.85,3256.25,No
CUST_02420,Male,1,Yes,No,51,Yes,Yes,DSL,No,Yes,No internet service,No,No internet service,No internet service,Two year,No,Credit card (automatic),31.12,1576.22,No
CUST_02421,Male,0,No,No,31,Yes,No,Fiber optic,No internet service,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),59.55,1837.12,No
CUST_02422,Male,0,No,Yes,9,Yes,Yes,No,No,No,No,Yes,No internet service,No,Month-to-month,Yes,Electronic check,45.26,424.85,No
CUST_02423,Male,0,Yes,Yes,16,Yes,Yes,No,No,No internet service,No,No,Yes,No internet service,Month-to-month,Yes,Mailed check,61.64,1031.43,Yes
CUST_02424,Male,0,No,No,39,Yes,No,Fiber optic,Yes,No,No internet service,No,No,Yes,Month-to-month,Yes,Mailed check,23.35,953.58,No
CUST_02425,Male,0,No,No,67,Yes,No,Fiber optic,No internet service,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),47.64,3216.54,No
CUST_02426,Male,1,Yes,No,62,Yes,No,DSL,No internet service,Yes,No,Yes,No internet service,No,Month-to-month,Yes,Mailed check,115.08,7104.2,No
CUST_02427,Male,1,No,No,14,Yes,No,Fiber optic,No,No internet service,Yes,Yes,Yes,Yes,One year,No,Mailed check,30.06,437.78,No
CUST_02428,Male,0,No,No,38,No,No,No,No,Yes,No,No,No internet service,No,Month-to-month,Yes,Electronic check,25.45,999.05,No
CUST_02429,Male,1,No,No,56,Yes,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,87.62,4955.39,No
CUST_02430,Female,0,Yes,No,9,No,Yes,DSL,No internet service,Yes,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),101.65,919.67,No
CUST_02431,Female,0,No,No,70,No,No,No,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,27.77,1952.78,Yes
CUST_02432,Female,0,Yes,No,16,Yes,No,Fiber optic,Yes,No,No,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,114.66,1882.96,Yes
CUST_02433,Male,0,Yes,Yes,16,Yes,No,DSL,Yes,No internet service,Yes,No,Yes,No,One year,No,Electronic check,21.72,382.12,No
CUST_02434,Female,0,Yes,Yes,15,Yes,No,No,No internet service,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,106.46,1554.05,No
CUST_02435,Female,1,No,No,2,Yes,No,DSL,No internet service,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Mailed check,101.92,250.26,No
CUST_02436,Female,0,No,No,50,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Two year,No,Electronic check,85.51,4250.07,Yes
CUST_02437,Male,0,No,No,45,Yes,No,Fiber optic,Yes,No,Yes,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),82.0,3725.24,No
CUST_02438,Male,0,No,No,54,No,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,97.14,5234.57,Yes
CUST_02439,Male,1,Yes,No,25,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,25.87,612.01,No
CUST_02440,Male,0,Yes,No,30,Yes,Yes,DSL,Yes,Yes,Yes,No internet service,Yes,No internet service,One year,No,Electronic check,56.09,1718.37,No
CUST_02441,Female,0,No,No,71,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,No internet service,No,Month-to-month,Yes,Mailed check,27.3,1890.76,Yes
CUST_02442,Female,0,No,Yes,18,Yes,No,DSL,No,No,Yes,Yes,No internet service,No,Month-to-month,No,Electronic check,33.59,612.98,No
CUST_02443,Female,0,Yes,No,67,Yes,Yes,DSL,No,Yes,No internet service,No internet service,No internet service,No,One year,Yes,Electronic check,101.71,6787.94,Yes
CUST_02444,Female,0,No,No,14,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Mailed check,88.89,1212.01,No
CUST_02445,Male,0,No,No,57,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),55.06,3142.96,No
CUST_02446,Male,0,No,No,29,Yes,No,Fiber optic,Yes,No internet service,Yes,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),59.02,1752.9,No
CUST_02447,Male,0,No,Yes,47,No,Yes,Fiber optic,No,No,No internet service,No,No,No,Month-to-month,Yes,Bank transfer (automatic),86.45,4109.61,No
CUST_02448,Female,0,No,No,55,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,Yes,Yes,Month-to-month,Yes,Electronic check,82.52,4503.0,Yes
CUST_02449,Male,0,No,No,41,Yes,Yes,DSL,No internet service,No internet service,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),67.23,2781.92,No
CUST_02450,Male,0,Yes,No,23,Yes,Yes,No,No internet service,No internet service,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,93.65,2172.77,No
CUST_02451,Female,1,Yes,No,51,No,Yes,DSL,No,Yes,No internet service,Yes,No internet service,Yes,One year,Yes,Mailed check,39.19,1988.53,No
CUST_02452,Female,0,Yes,No,42,Yes,No,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),48.48,1995.87,No
CUST_02453,Male,1,Yes,No,33,Yes,Yes,Fiber optic,No,No internet service,No,No,No internet service,No internet service,Two year,Yes,Mailed check,24.55,812.01,No
CUST_02454,Male,0,No,Yes,59,Yes,No,Fiber optic,No,No,No internet service,No,No,No,Month-to-month,Yes,Electronic check,75.94,4508.77,Yes
CUST_02455,Male,0,No,No,2,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.7,140.01,Yes
CUST_02456,Male,0,Yes,No,67,Yes,Yes,No,No,No internet service,No,No internet service,No,No,Two year,No,Mailed check,71.06,4748.8,No
CUST_02457,Male,1,Yes,No,10,Yes,Yes,Fiber optic,No internet service,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),55.09,508.16,Yes
CUST_02458,Male,0,Yes,No,12,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),38.16,413.52,Yes
CUST_02459,Female,0,Yes,No,49,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),74.56,3626.47,No
CUST_02460,Female,1,Yes,No,18,Yes,No,Fiber optic,No,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),31.88,612.6,Yes
CUST_02461,Female,0,No,Yes,43,Yes,No,Fiber optic,No,No internet service,Yes,No,No internet service,No,Month-to-month,No,Electronic check,72.79,3123.89,No
CUST_02462,Male,0,No,No,32,Yes,No,DSL,No internet service,No internet service,No,No,No,No,Month-to-month,No,Bank transfer (automatic),36.73,1198.16,Yes
CUST_02463,Female,0,Yes,Yes,37,Yes,Yes,Fiber optic,No internet service,No internet service,No,No internet service,No,No internet service,One year,Yes,Bank transfer (automatic),27.65,1068.87,No
CUST_02464,Male,0,Yes,Yes,2,Yes,No,DSL,No internet service,No,No,Yes,No,No internet service,Two year,Yes,Mailed check,115.46,181.45,No
CUST_02465,Male,0,No,No,64,Yes,No,Fiber optic,No,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),24.0,1565.79,No
CUST_02466,Female,0,No,Yes,34,Yes,No,Fiber optic,No,Yes,No internet service,Yes,No,Yes,One year,Yes,Electronic check,107.11,3604.06,No
CUST_02467,Male,0,No,No,35,Yes,Yes,No,Yes,No,Yes,Yes,No internet service,No,One year,Yes,Bank transfer (automatic),114.74,3971.4,No
CUST_02468,Male,0,Yes,No,37,Yes,No,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,88.08,3274.9,No
CUST_02469,Female,1,No,No,38,Yes,No,Fiber optic,No,No,No,Yes,No internet service,No,Month-to-month,Yes,Mailed check,115.52,4410.98,Yes
CUST_02470,Female,1,Yes,No,24,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Electronic check,94.56,2291.08,Yes
CUST_02471,Female,0,Yes,No,63,Yes,No,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,No,Month-to-month,No,Bank transfer (automatic),36.16,2254.01,No
CUST_02472,Male,0,No,No,12,No,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),74.35,857.48,Yes
CUST_02473,Female,0,No,No,67,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),90.57,6030.6,No
CUST_02474,Female,0,No,Yes,69,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No internet service,No internet service,Two year,Yes,Credit card (automatic),77.9,5352.38,No
CUST_02475,Male,0,Yes,No,0,Yes,Yes,No,No,No internet service,No,No,Yes,Yes,One year,Yes,Credit card (automatic),60.52,0.0,Yes
CUST_02476,Female,0,No,No,71,No,Yes,Fiber optic,No,Yes,No internet service,No,No internet service,No internet service,One year,Yes,Mailed check,51.36,3686.68,No
CUST_02477,Female,0,No,No,53,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,No,Yes,Month-to-month,Yes,Electronic check,109.93,5873.16,Yes
CUST_02478,Female,0,Yes,No,8,Yes,Yes,DSL,No,Yes,No internet service,Yes,No internet service,No,Month-to-month,No,Bank transfer (automatic),103.61,782.1,Yes
CUST_02479,Male,0,No,No,35,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Mailed check,104.39,3605.69,No
CUST_02480,Male,1,No,No,36,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,56.7,2049.54,No
CUST_02481,Male,0,Yes,No,58,Yes,Yes,DSL,No,No internet service,No,Yes,Yes,Yes,One year,No,Electronic check,61.53,3565.21,No
CUST_02482,Male,0,Yes,No,20,Yes,No phone service,No,No,Yes,Yes,No internet service,No internet service,Yes,One year,Yes,Electronic check,116.5,2330.78,No
CUST_02483,Female,0,Yes,Yes,19,No,No phone service,DSL,Yes,No,No internet service,Yes,No,No,Month-to-month,No,Bank transfer (automatic),105.88,2059.45,No
CUST_02484,Male,0,Yes,No,0,Yes,No,No,No,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Mailed check,85.33,22.32,Yes
CUST_02485,Male,0,Yes,Yes,58,No,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,Yes,One year,Yes,Mailed check,49.23,2820.64,No
CUST_02486,Female,0,No,No,27,Yes,No,DSL,No,Yes,No internet service,Yes,No internet service,No internet service,One year,Yes,Mailed check,54.78,1527.63,No
CUST_02487,Female,0,No,No,70,Yes,No,DSL,Yes,Yes,Yes,No,No internet service,Yes,Two year,No,Mailed check,89.42,6259.86,No
CUST_02488,Female,0,Yes,Yes,55,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),22.34,1235.74,No
CUST_02489,Male,0,No,No,8,Yes,No,Fiber optic,Yes,No internet service,No internet service,No,No,Yes,Month-to-month,No,Mailed check,111.03,936.2,Yes
CUST_02490,Male,0,No,No,64,Yes,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Two year,No,Electronic check,49.83,3149.27,No
CUST_02491,Male,1,Yes,No,35,Yes,No,Fiber optic,Yes,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,50.0,1708.61,No
CUST_02492,Female,0,Yes,Yes,33,Yes,Yes,Fiber optic,No,Yes,No internet service,No internet service,No,No,One year,No,Electronic check,18.12,564.34,No
CUST_02493,Female,0,Yes,No,31,Yes,No,No,No,Yes,Yes,No,No internet service,Yes,Two year,No,Electronic check,84.7,2597.37,No
CUST_02494,Male,1,No,No,65,Yes,Yes,No,No,No,No,No,No,No internet service,Two year,Yes,Credit card (automatic),70.47,4582.1,No
CUST_02495,Female,0,Yes,No,24,Yes,Yes,Fiber optic,No,Yes,No internet service,No internet service,No internet service,No,Two year,Yes,Electronic check,66.75,1594.03,No
CUST_02496,Female,0,No,No,50,Yes,No,Fiber optic,Yes,Yes,No internet service,No,No internet service,No internet service,One year,Yes,Bank transfer (automatic),60.73,3050.39,No
CUST_02497,Female,0,No,No,62,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,47.89,2966.09,No
CUST_02498,Male,0,No,No,44,No,Yes,Fiber optic,No,No,Yes,No,Yes,No internet service,One year,No,Credit card (automatic),60.75,2690.98,No
CUST_02499,Female,0,No,No,25,Yes,Yes,No,No,No,Yes,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),18.5,436.72,No
CUST_02500,Female,0,Yes,Yes,20,Yes,No,Fiber optic,Yes,No,Yes,No internet service,No,No,Two year,Yes,Bank transfer (automatic),48.22,987.32,No
CUST_02501,Male,1,No,Yes,50,Yes,No phone service,Fiber optic,Yes,Yes,No,No internet service,Yes,No,Month-to-month,No,Mailed check,111.49,5621.08,No
CUST_02502,Male,1,Yes,Yes,23,Yes,No,No,No,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),101.1,2279.26,Yes
CUST_02503,Female,0,No,No,11,Yes,Yes,DSL,No,No internet service,No,No,Yes,No,One year,No,Electronic check,81.72,888.65,Yes
CUST_02504,Female,0,Yes,No,10,Yes,No,No,No,Yes,No,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,101.66,1037.97,No
CUST_02505,Male,0,Yes,No,26,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),72.77,1861.45,No
CUST_02506,Male,0,Yes,No,22,Yes,No,DSL,No internet service,Yes,No internet service,No,No,No internet service,Month-to-month,No,Credit card (automatic),27.62,584.62,Yes
CUST_02507,Female,0,No,No,32,Yes,No,Fiber optic,No internet service,Yes,Yes,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),64.59,2112.34,No
CUST_02508,Female,0,No,No,37,Yes,Yes,No,Yes,Yes,No internet service,Yes,No,Yes,Two year,No,Electronic check,111.3,4142.57,No
CUST_02509,Female,1,No,Yes,54,Yes,Yes,No,No,No,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),24.55,1370.42,No
CUST_02510,Female,1,Yes,Yes,69,Yes,No,Fiber optic,Yes,Yes,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,92.39,6423.92,Yes
CUST_02511,Male,0,No,No,41,Yes,Yes,Fiber optic,No,No,No,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),88.69,3615.25,No
CUST_02512,Female,0,No,No,28,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,50.67,1453.87,No
CUST_02513,Female,0,No,No,33,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No,No internet service,Month-to-month,No,Electronic check,105.54,3458.29,No
CUST_02514,Male,0,Yes,No,56,Yes,No,No,Yes,Yes,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),84.85,4779.65,Yes
CUST_02515,Female,0,No,No,2,Yes,Yes,No,No,No,No,No,No internet service,No,Two year,Yes,Mailed check,40.04,109.71,No
CUST_02516,Male,0,No,No,5,Yes,Yes,No,No internet service,No internet service,Yes,No,No,Yes,Two year,Yes,Electronic check,82.65,460.07,Yes
CUST_02517,Female,0,Yes,No,47,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,101.6,4824.81,No
CUST_02518,Female,0,Yes,Yes,63,Yes,No,Fiber optic,No,No,Yes,No,No,No internet service,One year,Yes,Mailed check,106.6,6729.5,No
CUST_02519,Male,0,Yes,No,12,Yes,Yes,DSL,No internet service,Yes,No,No internet service,No,No internet service,Two year,No,Bank transfer (automatic),113.9,1390.34,No
CUST_02520,Male,0,Yes,No,35,Yes,No,Fiber optic,Yes,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,22.89,832.49,No
